Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
9.93933,0.028014,0,0.00144752,111.277,10483
19.5362,0.054027,1,0.00144832,105.752,10483
28.4711,0.08004,2,0.00145028,100.344,10483
37.1411,0.106053,3,0.00145294,95.2564,10483
45.5565,0.132066,4,0.0014567,90.4285,10483
53.7003,0.158079,5,0.00146183,85.8313,10483
61.5922,0.184092,6,0.00146787,81.3523,10483
69.2158,0.210105,7,0.00147519,77.1748,10483
76.6963,0.236118,8,0.00148396,73.2118,10483
84.0351,0.262131,9,0.00149658,69.4394,10483
91.3053,0.288144,10,0.00150904,65.9035,10483
98.5228,0.314157,11,0.00152546,62.4762,10483
105.703,0.34017,12,0.00154389,59.2561,10483
112.831,0.366183,13,0.00156779,56.1508,10483
119.843,0.392196,14,0.00159563,53.236,10483
144.701,0.458209,15,0.00139593,68.8293,6584
152.741,0.484222,16,0.00139675,65.4798,6584
160.073,0.510235,17,0.00139998,62.1789,6584
166.91,0.536248,18,0.00141563,59.0469,6584
173.652,0.562261,19,0.00143688,56.0661,6584
180.327,0.588274,20,0.00146852,53.0662,6584
203.771,0.654287,21,0.00132296,68.8586,6583
211.971,0.6803,22,0.00132321,65.4654,6583
219.683,0.706313,23,0.00132581,62.2055,6583
226.551,0.732326,24,0.00133467,59.1307,6583
233.269,0.758339,25,0.00136073,56.1418,6583
240.265,0.784352,26,0.00139424,53.2729,6583
262.589,0.850365,27,0.00124906,68.0076,6500
271.249,0.876378,28,0.0012497,64.6948,6500
278.505,0.902391,29,0.00125571,61.4962,6500
285.623,0.928404,30,0.00127052,58.3986,6500
292.608,0.954417,31,0.00130358,55.4639,6500
316.451,1.02043,32,0.00118822,71.2674,6780
324.7,1.04644,33,0.00118893,67.7261,6780
332.088,1.07246,34,0.00119313,64.3631,6780
339.273,1.09847,35,0.00120863,61.1806,6780
346.317,1.12448,36,0.001229,58.0438,6780
353.23,1.15049,37,0.00126566,54.9668,6780
377.808,1.21651,38,0.00111192,74.8913,7144
386.453,1.24252,39,0.00111233,71.32,7144
394.258,1.26853,40,0.00111547,67.745,7144
402.038,1.29455,41,0.00112323,64.3099,7144
409.126,1.32056,42,0.0011398,61.0507,7144
416.138,1.34657,43,0.00116318,57.9038,7144
423.116,1.37259,44,0.00120612,54.9646,7144
447.123,1.4386,45,0.00107642,71.2777,6789
455.376,1.46461,46,0.00107708,67.7897,6789
462.749,1.49062,47,0.00108149,64.4162,6789
469.907,1.51664,48,0.00109253,61.1402,6789
476.955,1.54265,49,0.00111894,58.0405,6789
483.88,1.56866,50,0.00116049,55.0512,6789
509.099,1.63468,51,0.000999233,76.6113,7303
517.983,1.66069,52,0.000999729,72.7884,7303
526.061,1.6867,53,0.0010045,69.2925,7303
533.51,1.71272,54,0.00101889,65.8791,7303
540.825,1.73873,55,0.0010366,62.5857,7303
548.012,1.76474,56,0.00106486,59.4709,7303
555.087,1.79075,57,0.00110304,56.4486,7303
562.035,1.81677,58,0.00115511,53.2955,7303
587.529,1.88278,59,0.00100608,72.607,6940
596.445,1.90879,60,0.00100722,69.0613,6940
604.695,1.93481,61,0.00101392,65.6147,6940
612.238,1.96082,62,0.00102562,62.3614,6940
619.626,1.98683,63,0.00105311,59.2687,6940
626.929,2.01285,64,0.00108291,56.1983,6940
634.111,2.03886,65,0.00112093,53.2464,6940
660.355,2.10487,66,0.000966487,77.0008,7358
669.694,2.13088,67,0.000967099,73.3362,7358
678.16,2.1569,68,0.000968897,69.7287,7358
685.985,2.18291,69,0.000974519,66.2855,7358
693.496,2.20892,70,0.000987979,63.0014,7358
700.943,2.23494,71,0.00100928,59.7969,7358
708.279,2.26095,72,0.00103585,56.8031,7358
715.524,2.28696,73,0.00108274,53.7788,7358
741.974,2.35298,74,0.000933652,74.7672,7167
751.273,2.37899,75,0.000934119,71.1951,7167
759.757,2.405,76,0.000937345,67.7403,7167
767.522,2.43101,77,0.000945258,64.4784,7167
775.037,2.45703,78,0.000959527,61.2509,7167
782.476,2.48304,79,0.000987575,58.2342,7167
789.786,2.50905,80,0.00101985,55.2838,7167
817.475,2.57507,81,0.000898087,81.1281,7756
827.263,2.60108,82,0.000898155,77.1907,7756
836.155,2.62709,83,0.000899449,73.5246,7756
844.328,2.65311,84,0.000903615,69.8539,7756
851.962,2.67912,85,0.000910654,66.2865,7756
859.454,2.70513,86,0.00092467,63.0322,7756
866.891,2.73115,87,0.000946631,59.8428,7756
874.244,2.75716,88,0.000971317,56.8271,7756
881.499,2.78317,89,0.00102798,53.9788,7756
908.509,2.84918,90,0.000899223,76.2439,7306
917.864,2.8752,91,0.000899421,72.5978,7306
926.408,2.90121,92,0.000900907,69.097,7306
934.216,2.92722,93,0.000908486,65.7424,7306
941.714,2.95324,94,0.000919177,62.5574,7306
949.124,2.97925,95,0.000952181,59.409,7306
956.467,3.00526,96,0.000986955,56.3615,7306
963.744,3.03128,97,0.00104602,53.3833,7306
992.183,3.09729,98,0.00085709,81.6221,7867
1002.19,3.1233,99,0.000857769,77.8032,7867
1011.37,3.14931,100,0.000860149,74.0465,7867
1019.87,3.17533,101,0.000865069,70.4598,7867
1027.82,3.20134,102,0.000872958,67.0922,7867
1035.34,3.22735,103,0.000886604,63.9216,7867
1042.79,3.25337,104,0.000913336,60.7301,7867
1050.14,3.27938,105,0.00094082,57.5898,7867
1057.42,3.30539,106,0.000990621,54.5786,7867
1086.01,3.37141,107,0.000861257,79.8763,7658
1095.81,3.39742,108,0.000863737,75.9832,7658
1104.74,3.42343,109,0.000866799,72.2641,7658
1112.98,3.44944,110,0.000876163,68.7818,7658
1120.66,3.47546,111,0.000884368,65.3294,7658
1128.24,3.50147,112,0.000900521,62.135,7658
1135.69,3.52748,113,0.000936428,59.0008,7658
1143.07,3.5535,114,0.000968248,55.9589,7658
1150.32,3.57951,115,0.00104263,53.0579,7658
1177.88,3.64552,116,0.000864999,76.613,7373
1187.47,3.67154,117,0.000865746,73.0241,7373
1196.21,3.69755,118,0.000867593,69.5338,7373
1204.74,3.72356,119,0.0008764,66.1956,7373
1212.31,3.74957,120,0.000890677,62.9588,7373
1219.77,3.77559,121,0.000907224,59.914,7373
1227.14,3.8016,122,0.000936382,56.9235,7373
1234.43,3.82761,123,0.00100532,53.9439,7373
1262.66,3.89363,124,0.000809596,80.5959,7752
1272.54,3.91964,125,0.000810289,76.8152,7752
1281.56,3.94565,126,0.00081211,73.1592,7752
1289.84,3.97167,127,0.00081806,69.5839,7752
1297.59,3.99768,128,0.000829539,66.2358,7752
1305.14,4.02369,129,0.000850445,63.0465,7752
1312.59,4.0497,130,0.000877356,59.8877,7752
1319.95,4.07572,131,0.000914935,56.8693,7752
1327.24,4.10173,132,0.000981721,53.8619,7752
1355.73,4.16774,133,0.000788871,80.2051,7711
1365.82,4.19376,134,0.000789267,76.4801,7711
1375.05,4.21977,135,0.000792085,72.8902,7711
1383.52,4.24578,136,0.000798752,69.4136,7711
1391.34,4.2718,137,0.000812104,65.9582,7711
1398.93,4.29781,138,0.000834586,62.7402,7711
1406.42,4.32382,139,0.000870603,59.6174,7711
1413.83,4.34983,140,0.000910109,56.5035,7711
