Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
14.8432,0.028014,0,0.00158811,103.859,9805
29.6837,0.054027,1,0.00158901,98.7301,9805
44.1185,0.08004,2,0.00159087,93.7091,9805
58.2621,0.106053,3,0.00159352,88.9325,9805
71.9803,0.132066,4,0.00159748,84.3913,9805
84.9971,0.158079,5,0.00160301,80.0362,9805
97.6221,0.184092,6,0.00160964,75.9495,9805
110.031,0.210105,7,0.00161753,72.0388,9805
122.219,0.236118,8,0.00162759,68.3403,9805
134.167,0.262131,9,0.00163975,64.8763,9805
145.83,0.288144,10,0.00165633,61.5322,9805
157.279,0.314157,11,0.00167651,58.3,9805
168.511,0.34017,12,0.00170096,55.3329,9805
179.571,0.366183,13,0.00172959,52.4354,9805
190.409,0.392196,14,0.00175915,49.7541,9805
217.924,0.458209,15,0.00146661,68.3044,6533
229.606,0.484222,16,0.00146674,64.9741,6533
241.138,0.510235,17,0.00147029,61.7105,6533
252.885,0.536248,18,0.00147561,58.6779,6533
264.101,0.562261,19,0.00149492,55.6344,6533
275.18,0.588274,20,0.00152114,52.8028,6533
286.123,0.614287,21,0.00156458,50.0602,6533
312.838,0.6803,22,0.00135218,69.7726,6650
324.581,0.706313,23,0.0013524,66.3618,6650
336.065,0.732326,24,0.00135548,63.0829,6650
347.39,0.758339,25,0.00136242,59.9385,6650
358.573,0.784352,26,0.00137952,56.9251,6650
369.576,0.810365,27,0.00140974,53.9801,6650
380.283,0.836378,28,0.0014506,51.2117,6650
407.514,0.902391,29,0.00122956,71.3989,6791
419.42,0.928404,30,0.00123125,67.9992,6791
430.912,0.954417,31,0.00123526,64.6867,6791
442.13,0.98043,32,0.00124452,61.423,6791
453.179,1.00644,33,0.00126785,58.303,6791
464.068,1.03246,34,0.001303,55.3073,6791
474.81,1.05847,35,0.00134774,52.4621,6791
485.418,1.08448,36,0.00140899,49.7002,6791
513.208,1.15049,37,0.00117916,71.6598,6813
525.192,1.17651,38,0.00117967,68.1515,6813
536.663,1.20252,39,0.00118464,64.8356,6813
547.953,1.22853,40,0.00119566,61.5801,6813
559.072,1.25455,41,0.00121181,58.5121,6813
570.026,1.28056,42,0.00125689,55.505,6813
580.811,1.30657,43,0.00129467,52.6268,6813
591.463,1.33259,44,0.00139149,49.8989,6813
619.204,1.3986,45,0.0011048,72.6095,6916
631.255,1.42461,46,0.00103492,69.0338,6916
642.787,1.45062,47,0.00111161,65.7102,6916
654.137,1.47664,48,0.00112125,62.502,6916
665.353,1.50265,49,0.00113604,59.375,6916
676.4,1.52866,50,0.00109845,56.3643,6916
687.298,1.55468,51,0.00121585,53.5708,6916
698.062,1.58069,52,0.0013157,50.7688,6916
726.491,1.6467,53,0.00105606,72.8595,6931
738.661,1.67272,54,0.00106105,69.326,6931
750.328,1.69873,55,0.00106517,65.8902,6931
761.765,1.72474,56,0.0011493,62.5796,6931
773.031,1.75075,57,0.00110634,59.341,6931
784.172,1.77677,58,0.00114458,56.326,6931
795.166,1.80278,59,0.00118841,53.413,6931
805.942,1.82879,60,0.00134882,50.6416,6931
834.62,1.89481,61,0.00103317,73.03,6974
847.045,1.92082,62,0.00103779,69.4828,6974
858.765,1.94683,63,0.00103865,66.1252,6974
870.235,1.97285,64,0.00105271,62.8847,6974
881.542,1.99886,65,0.00107138,59.8035,6974
892.705,2.02487,66,0.00110684,56.864,6974
903.758,2.05088,67,0.00115105,53.8577,6974
914.729,2.0769,68,0.00122508,51.0177,6974
944.653,2.14291,69,0.000992279,75.6351,7201
957.448,2.16892,70,0.000997677,71.9397,7201
969.499,2.19494,71,0.0010082,68.3943,7201
981.293,2.22095,72,0.00101996,64.9342,7201
992.91,2.24696,73,0.00104101,61.6864,7201
1004.36,2.27298,74,0.00106771,58.5899,7201
1015.66,2.29899,75,0.00111413,55.537,7201
1026.83,2.325,76,0.00118141,52.614,7201
1037.83,2.35101,77,0.00127484,49.8151,7201
1068.5,2.41703,78,0.000965392,77.5607,7399
1081.6,2.44304,79,0.000968142,73.8208,7399
1093.78,2.46905,80,0.000971076,70.215,7399
1105.47,2.49507,81,0.000982848,66.7769,7399
1116.96,2.52108,82,0.00100431,63.4184,7399
1128.29,2.54709,83,0.00103479,60.2091,7399
1139.45,2.57311,84,0.00106729,57.0578,7399
1150.44,2.59912,85,0.00112692,54.0505,7399
1161.27,2.62513,86,0.00122524,51.2626,7399
1191.51,2.69115,87,0.000928203,78.6734,7497
1204.55,2.71716,88,0.000928763,74.8251,7497
1216.8,2.74317,89,0.000915352,71.2946,7497
1228.45,2.76918,90,0.000942563,67.7523,7497
1239.9,2.7952,91,0.000962092,64.3669,7497
1251.19,2.82121,92,0.0009813,61.1535,7497
