Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
14.529,0.028014,0,0.00148114,106.376,10016
29.0099,0.054027,1,0.00148206,101.036,10016
43.1169,0.08004,2,0.00148412,95.9663,10016
56.9112,0.106053,3,0.00148685,91.0312,10016
70.4206,0.132066,4,0.00149077,86.3853,10016
83.6394,0.158079,5,0.00149626,81.9327,10016
96.4518,0.184092,6,0.0015027,77.7401,10016
109.065,0.210105,7,0.00151091,73.6914,10016
121.501,0.236118,8,0.001521,69.9476,10016
133.649,0.262131,9,0.0015322,66.3237,10016
145.607,0.288144,10,0.00154631,62.9597,10016
157.393,0.314157,11,0.00156439,59.7145,10016
169.02,0.34017,12,0.00158732,56.6381,10016
180.487,0.366183,13,0.00161178,53.7272,10016
191.832,0.392196,14,0.00165023,50.9292,10016
218.848,0.458209,15,0.00143854,68.0723,6502
230.209,0.484222,16,0.00143871,64.7077,6502
241.433,0.510235,17,0.00144261,61.4605,6502
252.443,0.536248,18,0.00144889,58.4025,6502
263.24,0.562261,19,0.0014662,55.5444,6502
273.897,0.588274,20,0.00149912,52.6989,6502
300.984,0.654287,21,0.00127933,73.1273,6966
312.667,0.6803,22,0.00127944,69.6083,6966
323.927,0.706313,23,0.00128129,66.1266,6966
335.009,0.732326,24,0.00129005,62.8434,6966
345.948,0.758339,25,0.00130129,59.694,6966
356.733,0.784352,26,0.00132614,56.688,6966
367.392,0.810365,27,0.00136821,53.7069,6966
377.893,0.836378,28,0.00141219,50.8245,6966
404.897,0.902391,29,0.00119001,72.1446,6876
416.716,0.928404,30,0.00119144,68.6538,6876
428.108,0.954417,31,0.0012608,65.2571,6876
439.29,0.98043,32,0.0012117,61.9727,6876
450.32,1.00644,33,0.00125408,58.8844,6876
461.208,1.03246,34,0.00129053,55.9023,6876
471.86,1.05847,35,0.00135968,53.0324,6876
499.667,1.12448,36,0.00118194,75.1503,7137
511.995,1.15049,37,0.00112414,71.46,7137
523.654,1.17651,38,0.00113096,67.8658,7137
534.832,1.20252,39,0.00114502,64.5399,7137
545.877,1.22853,40,0.00116745,61.3601,7137
556.757,1.25455,41,0.00121222,58.184,7137
567.466,1.28056,42,0.00126759,55.1406,7137
578.029,1.30657,43,0.00132273,52.2162,7137
606.833,1.37259,44,0.00112579,73.6873,7035
619.348,1.3986,45,0.00112948,70.0872,7035
631.04,1.42461,46,0.0011462,66.6247,7035
642.246,1.45062,47,0.00116659,63.2663,7035
653.258,1.47664,48,0.00114104,60.1074,7035
664.141,1.50265,49,0.00122295,57.121,7035
674.854,1.52866,50,0.00127962,54.192,7035
685.424,1.55468,51,0.00136343,51.2037,7035
