Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
1458.13,1.79256,110,0.00091172,73.9194,7620
1472,1.80256,111,0.000923355,68.8391,7620
1484.09,1.81257,112,0.000966739,64.0862,7620
1496.43,1.82257,113,0.00101716,59.6802,7620
1509.96,1.83258,114,0.00110948,55.3901,7620
1521.34,1.84258,115,0.0012409,51.2653,7620
1581.23,1.89259,116,0.00088687,80.2594,7744
1594.52,1.90259,117,0.000891166,74.6254,7744
1608.64,1.9126,118,0.000905978,69.552,7744
1620.94,1.9226,119,0.000938962,64.7361,7744
1633.46,1.93261,120,0.000981827,60.1517,7744
1647.21,1.94261,121,0.00111103,55.9201,7744
1658.74,1.95262,122,0.00126601,51.8681,7744
1718.66,2.00262,123,0.000918115,80.7686,7814
1732.14,2.01263,124,0.00091827,75.2676,7814
1745.2,2.02263,125,0.000936627,70.023,7814
1757.94,2.03264,126,0.000973822,65.2168,7814
1770.21,2.04264,127,0.00101332,60.6654,7814
1782.05,2.05265,128,0.00109047,56.4435,7814
1793.67,2.06265,129,0.00123689,52.4145,7814
1854.08,2.11266,130,0.000915576,81.4071,7840
1867.76,2.12266,131,0.000926626,75.6982,7840
1882.24,2.13267,132,0.000930948,70.4365,7840
1894.47,2.14267,133,0.000957816,65.5747,7840
1906.48,2.15268,134,0.00100624,61.0116,7840
1918.31,2.16268,135,0.00108006,56.7327,7840
1930.66,2.17269,136,0.00134347,52.4635,7840
1991.68,2.22269,137,0.00094607,79.7303,7698
2005.22,2.2327,138,0.000960302,74.3922,7698
2019.14,2.2427,139,0.00096576,69.2088,7698
2031.27,2.25271,140,0.000994356,64.3535,7698
2043.74,2.26271,141,0.0010257,59.9324,7698
2056.99,2.27272,142,0.0010922,55.6643,7698
2068.98,2.28272,143,0.00116985,51.6677,7698
2129.41,2.33273,144,0.000875549,80.6716,7800
2142.71,2.34273,145,0.000878862,75.2072,7800
2156.58,2.35274,146,0.000886942,69.9911,7800
2169.26,2.36274,147,0.000917378,65.1634,7800
2181.38,2.37275,148,0.000948297,60.596,7800
2193.32,2.38275,149,0.00105497,56.2163,7800
2205.12,2.39276,150,0.00116459,52.1712,7800
2266.24,2.44276,151,0.000853539,83.5541,8041
2281.57,2.45277,152,0.000856824,77.8072,8041
2295.02,2.46277,153,0.000868337,72.3998,8041
2307.55,2.47278,154,0.000897125,67.4207,8041
2321.16,2.48278,155,0.000931486,62.7427,8041
2333.12,2.49279,156,0.000975942,58.3417,8041
2345.5,2.50279,157,0.00108076,54.0076,8041
2408.44,2.5528,158,0.000821481,84.1881,8157
2422.12,2.5628,159,0.000824435,78.3888,8157
2436.9,2.57281,160,0.000838361,72.9872,8157
2449.64,2.58281,161,0.000855008,67.92,8157
2461.92,2.59282,162,0.000887333,63.2459,8157
2475.63,2.60282,163,0.000936912,58.9784,8157
2487.66,2.61283,164,0.00107758,54.7651,8157
2499.3,2.62283,165,0.00133473,50.6095,8157
2564.78,2.67284,166,0.000893022,80.4719,7784
2578.24,2.68284,167,0.000900729,74.9382,7784
2591.36,2.69285,168,0.000918831,69.8057,7784
2603.42,2.70285,169,0.000967817,64.981,7784
2615.5,2.71286,170,0.000975225,60.4741,7784
2627.13,2.72286,171,0.00105609,56.1215,7784
2638.62,2.73287,172,0.00122154,51.9601,7784
2701.49,2.78287,173,0.000910669,85.7333,8303
2716.14,2.79288,174,0.000916475,79.7479,8303
2729.63,2.80288,175,0.000928131,74.2639,8303
2742.53,2.81289,176,0.000951455,69.112,8303
2755.34,2.82289,177,0.000995212,64.2744,8303
2768.18,2.8329,178,0.00109074,59.7773,8303
2780.5,2.8429,179,0.00124516,55.5251,8303
2792.52,2.85291,180,0.00122852,51.3205,8303
2858.66,2.90291,181,0.000923578,81.182,7867
2871.93,2.91292,182,0.000929387,75.4834,7867
2885.86,2.92292,183,0.000942022,70.2965,7867
2898.21,2.93293,184,0.00095974,65.2906,7867
2910.25,2.94293,185,0.00100862,60.7264,7867
2922.11,2.95294,186,0.00105673,56.5067,7867
2933.82,2.96294,187,0.00116468,52.4346,7867
2997.18,3.01295,188,0.000905471,85.9865,8362
3011.88,3.02295,189,0.000912668,80.1675,8362
3025.24,3.03296,190,0.00091878,74.6559,8362
3037.92,3.04296,191,0.000932148,69.3835,8362
3050.65,3.05297,192,0.000958709,64.599,8362
3063.71,3.06297,193,0.000983167,59.9902,8362
3076.02,3.07298,194,0.00105363,55.6969,8362
3088.12,3.08298,195,0.00122097,51.5404,8362
3157.48,3.13299,196,0.000841116,88.5865,8633
3172.08,3.14299,197,0.000845821,82.5612,8633
3186.17,3.153,198,0.000857444,76.7329,8633
3199.35,3.163,199,0.000867884,71.359,8633
3212.28,3.17301,200,0.000895019,66.4271,8633
3224.87,3.18301,201,0.000944984,61.7091,8633
3237.18,3.19302,202,0.00101788,57.5503,8633
3249.83,3.20302,203,0.00115064,53.5085,8633
3321.7,3.25303,204,0.000873867,93.3415,9169
3336.94,3.26303,205,0.000883422,87.0046,9169
3351.46,3.27304,206,0.000890729,81.0454,9169
3365.97,3.28304,207,0.000897097,75.5066,9169
3379.4,3.29305,208,0.000915178,70.3149,9169
3392.49,3.30305,209,0.00097028,65.5651,9169
3405.21,3.31306,210,0.00110875,61.0456,9169
3418.02,3.32306,211,0.00114199,56.8534,9169
3431.13,3.33307,212,0.0011157,52.8169,9169
3506.64,3.38307,213,0.000871138,90.437,8836
3521.26,3.39308,214,0.000867353,84.21,8836
3535.37,3.40308,215,0.000885462,78.2618,8836
3549.62,3.41309,216,0.000897064,72.8372,8836
3563,3.42309,217,0.000916718,67.7856,8836
3575.83,3.4331,218,0.000967038,63.0618,8836
3588.74,3.4431,219,0.000999058,58.6844,8836
3601.02,3.45311,220,0.00115435,54.6203,8836
3613.81,3.46311,221,0.0012548,50.3777,8836
3688.97,3.51312,222,0.00094167,87.4596,8516
3703.7,3.52312,223,0.000949733,81.2063,8516
3717.59,3.53313,224,0.000983442,75.3029,8516
3731.53,3.54313,225,0.00100263,69.97,8516
3744.52,3.55314,226,0.000989432,65.0316,8516
3757.17,3.56314,227,0.0010155,60.4738,8516
3769.58,3.57315,228,0.00108515,56.3679,8516
3781.81,3.58315,229,0.00113231,52.4114,8516
3852.38,3.63316,230,0.000864117,89.0213,8681
3867.2,3.64316,231,0.000869855,82.911,8681
3881.06,3.65317,232,0.000880083,77.1403,8681
3894.35,3.66317,233,0.000894125,71.8051,8681
3908,3.67318,234,0.000910434,66.8074,8681
3920.62,3.68318,235,0.00102306,62.3435,8681
3932.98,3.69319,236,0.00105254,58.016,8681
3945.31,3.70319,237,0.00111849,53.7805,8681
4014.49,3.7532,238,0.000846418,86.2702,8358
4029.43,3.7632,239,0.000846799,80.2175,8358
4043.12,3.77321,240,0.000859709,74.5395,8358
4056.52,3.78321,241,0.000887977,69.2594,8358
4070.42,3.79322,242,0.000914436,64.401,8358
4084.09,3.80322,243,0.000946078,59.8771,8358
4096.22,3.81323,244,0.00101005,55.5146,8358
4108.33,3.82323,245,0.0011817,51.5535,8358
4178.61,3.87324,246,0.000864438,90.4679,8803
4195.16,3.88324,247,0.000870458,84.2123,8803
4209.69,3.89325,248,0.000877456,78.3451,8803
4223.21,3.90325,249,0.000886943,72.942,8803
4237.44,3.91326,250,0.000917292,67.8469,8803
4250.24,3.92326,251,0.000950155,63.0914,8803
4265.11,3.93327,252,0.00100851,58.6659,8803
4278.22,3.94327,253,0.00113645,54.3986,8803
4290.41,3.95328,254,0.00126038,50.5078,8803
4365.37,4.00328,255,0.00120827,87.4634,8569
4381.21,4.01329,256,0.00121342,81.2705,8569
4395.6,4.02329,257,0.00122654,75.6506,8569
4410.42,4.0333,258,0.00122789,70.4062,8569
4423.54,4.0433,259,0.00122567,65.4519,8569
4436.94,4.05331,260,0.00114057,60.9994,8569
4450.02,4.06331,261,0.00103467,56.887,8569
4462.15,4.07332,262,0.00218601,53.0562,8569
4534.32,4.12332,263,0.000946923,95.5862,9347
4549.95,4.13333,264,0.000950662,89.0067,9347
4565.19,4.14333,265,0.00095722,82.798,9347
4579.98,4.15334,266,0.000960689,77.1786,9347
4593.6,4.16334,267,0.000971491,71.9739,9347
4606.62,4.17335,268,0.0010005,67.042,9347
4619.48,4.18335,269,0.00102312,62.4157,9347
4632.98,4.19336,270,0.00100398,58.0235,9347
4645.7,4.20336,271,0.00153025,53.8384,9347
4723.16,4.25337,272,0.000814315,92.7495,9023
4738.22,4.26337,273,0.000816909,86.3519,9023
4753.24,4.27338,274,0.000827109,80.3439,9023
4767.06,4.28338,275,0.000835356,74.7464,9023
4780.27,4.29339,276,0.000862693,69.5001,9023
4793.39,4.30339,277,0.000894821,64.6635,9023
4807.01,4.3134,278,0.000950616,60.1223,9023
4819.64,4.3234,279,0.00122385,55.8322,9023
4832.2,4.33341,280,0.00225174,51.5763,9023
4910.32,4.38341,281,0.000916098,94.67,9309
4926.36,4.39342,282,0.000926368,88.181,9309
4941.41,4.40342,283,0.00091569,81.9703,9309
4955.38,4.41343,284,0.000927453,76.1806,9309
4968.48,4.42343,285,0.000929919,70.7411,9309
4981.43,4.43344,286,0.00091959,65.8961,9309
4994.73,4.44344,287,0.000936661,61.2437,9309
5006.87,4.45345,288,0.000997018,56.9209,9309
5020.4,4.46345,289,0.00117891,52.9577,9309
5095.42,4.51346,290,0.000786398,92.0783,9035
5110.81,4.52346,291,0.0007845,85.7491,9035
5126.68,4.53347,292,0.000792713,80.0099,9035
5140.11,4.54347,293,0.000799888,74.3893,9035
5154.78,4.55348,294,0.00082149,69.171,9035
5167.42,4.56348,295,0.000853753,64.3467,9035
5179.62,4.57349,296,0.000887454,59.8083,9035
5192.56,4.58349,297,0.00104138,55.5811,9035
5204.1,4.5935,298,0.00132519,51.4928,9035
5276.52,4.6435,299,0.000856394,92.83,9168
5292.39,4.65351,300,0.000860389,86.3579,9168
5306.38,4.66351,301,0.000861477,80.36,9168
5320.91,4.67352,302,0.000863192,74.777,9168
5333.85,4.68352,303,0.000895647,69.5957,9168
5346.87,4.69353,304,0.000970462,64.9402,9168
5359.39,4.70353,305,0.00108485,60.4105,9168
5371.49,4.71354,306,0.00112232,56.163,9168
5383.14,4.72354,307,0.00114642,51.9738,9168
5453.65,4.77355,308,0.00080891,87.1595,8603
5468.5,4.78355,309,0.000822692,81.1697,8603
5483.22,4.79356,310,0.000832258,75.5045,8603
5495.56,4.80356,311,0.00085426,70.2151,8603
5507.84,4.81357,312,0.000876083,65.3705,8603
5519.75,4.82357,313,0.000887714,60.7755,8603
5531.91,4.83358,314,0.00107186,56.4296,8603
5543.5,4.84358,315,0.00246076,52.3357,8603
5612.16,4.89359,316,0.000820041,95.0064,9400
5628.8,4.90359,317,0.000827838,88.2823,9400
5643.53,4.9136,318,0.000840326,82.0548,9400
5657.11,4.9236,319,0.000844117,76.3989,9400
5670.14,4.93361,320,0.000864344,71.199,9400
5682.77,4.94361,321,0.000896611,66.1404,9400
5695.17,4.95362,322,0.000935339,61.5572,9400
5707.78,4.96362,323,0.000964523,57.3522,9400
5719.64,4.97363,324,0.00126077,53.4273,9400
5794.94,5.02363,325,0.000935944,98.4343,9683
5811.52,5.03364,326,0.000925273,91.5678,9683
5826.65,5.04364,327,0.000924814,85.0292,9683
5840.45,5.05365,328,0.000920579,79.066,9683
5853.74,5.06365,329,0.000937344,73.3648,9683
5866.38,5.07366,330,0.000951819,68.2031,9683
5879.21,5.08366,331,0.000954701,63.4569,9683
5892.19,5.09367,332,0.000913044,58.9718,9683
5904.13,5.10367,333,0.00434498,54.795,9683
