Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
16.0176,0.028014,0,0.00149426,107.236,10121
32.344,0.054027,1,0.0014953,101.86,10121
48.3788,0.08004,2,0.00149719,96.5928,10121
64.33,0.106053,3,0.00150039,91.6007,10121
79.7904,0.132066,4,0.00150476,86.8314,10121
94.9827,0.158079,5,0.00150964,82.3428,10121
109.923,0.184092,6,0.00151699,78.0834,10121
124.641,0.210105,7,0.00152625,74.0466,10121
139.07,0.236118,8,0.00153581,70.2645,10121
153.286,0.262131,9,0.00154841,66.7337,10121
167.301,0.288144,10,0.00156291,63.2838,10121
181.188,0.314157,11,0.00158218,60.0507,10121
194.922,0.34017,12,0.00160242,56.9506,10121
208.507,0.366183,13,0.00162824,53.9788,10121
221.916,0.392196,14,0.00165777,51.1721,10121
254.323,0.458209,15,0.00139672,70.3199,6749
267.904,0.484222,16,0.00139702,66.8571,6749
281.312,0.510235,17,0.00140038,63.5558,6749
294.561,0.536248,18,0.00140979,60.3458,6749
307.675,0.562261,19,0.00142914,57.2951,6749
320.62,0.588274,20,0.00145135,54.4281,6749
333.426,0.614287,21,0.00148452,51.6168,6749
363.865,0.6803,22,0.00123233,72.4566,6915
377.414,0.706313,23,0.00123253,68.9431,6915
390.797,0.732326,24,0.00123652,65.4975,6915
404.018,0.758339,25,0.0012463,62.2116,6915
417.092,0.784352,26,0.00126805,59.1767,6915
430.039,0.810365,27,0.00129277,56.1791,6915
442.839,0.836378,28,0.00132746,53.2712,6915
473.319,0.902391,29,0.00112628,74.7518,7131
487.172,0.928404,30,0.00112639,71.129,7131
500.603,0.954417,31,0.00113027,67.5282,7131
513.871,0.98043,32,0.00113677,64.1811,7131
526.985,1.00644,33,0.00114984,61.0268,7131
539.955,1.03246,34,0.00117153,57.8893,7131
552.799,1.05847,35,0.00121021,54.9025,7131
565.494,1.08448,36,0.00125522,51.958,7131
596.219,1.15049,37,0.00104313,74.3508,7068
609.877,1.17651,38,0.00104371,70.7164,7068
623.342,1.20252,39,0.00105072,67.2172,7068
636.648,1.22853,40,0.00106202,63.8516,7068
649.816,1.25455,41,0.00108066,60.6907,7068
662.849,1.28056,42,0.00110151,57.5711,7068
675.705,1.30657,43,0.00113752,54.6534,7068
688.427,1.33259,44,0.00119659,51.8623,7068
719.627,1.3986,45,0.00101998,73.9485,7003
733.497,1.42461,46,0.00102069,70.2683,7003
747.181,1.45062,47,0.0010264,66.8766,7003
760.702,1.47664,48,0.001034,63.4708,7003
774.069,1.50265,49,0.00104939,60.4044,7003
787.331,1.52866,50,0.00107876,57.3032,7003
800.393,1.55468,51,0.00111868,54.2706,7003
813.319,1.58069,52,0.00117139,51.3818,7003
844.673,1.6467,53,0.000968227,74.5477,7070
858.561,1.67272,54,0.000969058,70.9609,7070
872.27,1.69873,55,0.000971883,67.5125,7070
885.817,1.72474,56,0.000977028,64.1196,7070
899.213,1.75075,57,0.000991337,60.9507,7070
912.48,1.77677,58,0.00102353,57.8549,7070
925.578,1.80278,59,0.00105658,54.8736,7070
938.533,1.82879,60,0.00112224,51.9864,7070
969.953,1.89481,61,0.000931398,76.4477,7244
983.897,1.92082,62,0.000932363,72.7048,7244
997.657,1.94683,63,0.000933621,69.0088,7244
1011.25,1.97285,64,0.000940585,65.5343,7244
1024.69,1.99886,65,0.000954743,62.3171,7244
1038.04,2.02487,66,0.000979718,59.2214,7244
1051.22,2.05088,67,0.00100787,56.254,7244
1064.21,2.0769,68,0.00105794,53.3106,7244
1095.84,2.14291,69,0.000862954,79.1976,7485
1109.94,2.16892,70,0.00086444,75.3238,7485
1123.85,2.19494,71,0.000865745,71.6652,7485
1137.57,2.22095,72,0.000874173,68.1951,7485
1151.14,2.24696,73,0.000884879,64.9043,7485
1164.52,2.27298,74,0.000903014,61.6113,7485
1177.75,2.29899,75,0.000938462,58.4475,7485
1190.84,2.325,76,0.00100525,55.523,7485
1203.8,2.35101,77,0.00108058,52.629,7485
1235.35,2.41703,78,0.000860544,79.7745,7551
1249.38,2.44304,79,0.000860833,75.9157,7551
1263.24,2.46905,80,0.000863495,72.1392,7551
1276.89,2.49507,81,0.00087152,68.5623,7551
1290.37,2.52108,82,0.000885647,65.1764,7551
1303.7,2.54709,83,0.000905112,61.8832,7551
1316.86,2.57311,84,0.000937802,58.6637,7551
1329.9,2.59912,85,0.000977729,55.692,7551
1342.79,2.62513,86,0.00101568,52.8861,7551
1374.31,2.69115,87,0.000822096,79.3674,7498
1388.31,2.71716,88,0.000825108,75.5642,7498
1402.1,2.74317,89,0.000828941,71.8884,7498
1415.71,2.76918,90,0.000833638,68.3632,7498
1429.17,2.7952,91,0.000845774,64.993,7498
1442.49,2.82121,92,0.00086577,61.6214,7498
1455.64,2.84722,93,0.000892585,58.5532,7498
1468.64,2.87324,94,0.000939402,55.57,7498
1481.5,2.89925,95,0.00103614,52.708,7498
1514.02,2.96526,96,0.00080747,77.3264,7325
1527.9,2.99128,97,0.000809993,73.617,7325
1541.61,3.01729,98,0.000812861,70.0842,7325
1555.15,3.0433,99,0.00082025,66.6926,7325
1568.55,3.06931,100,0.0008335,63.3463,7325
1581.79,3.09533,101,0.000863539,60.2171,7325
1594.86,3.12134,102,0.000897208,57.2887,7325
1607.79,3.14735,103,0.000960345,54.3556,7325
1620.59,3.17337,104,0.00102364,51.3614,7325
1652.31,3.23938,105,0.000779236,80.1965,7598
1666.37,3.26539,106,0.000779698,76.3037,7598
1680.23,3.29141,107,0.000781748,72.579,7598
1693.93,3.31742,108,0.000788757,69.0448,7598
1707.43,3.34343,109,0.00079752,65.6146,7598
1720.96,3.36944,110,0.000815834,62.3562,7598
1734.14,3.39546,111,0.000857257,59.2898,7598
1747.5,3.42147,112,0.000901899,56.2123,7598
1760.39,3.44748,113,0.000946613,53.3071,7598
1792.33,3.5135,114,0.000746467,81.6009,7749
1806.6,3.53951,115,0.000746836,77.7751,7749
1820.63,3.56552,116,0.000752384,74.0179,7749
1834.46,3.59154,117,0.000757502,70.4521,7749
1848.12,3.61755,118,0.000779319,67.1333,7749
1861.63,3.64356,119,0.00079976,63.9048,7749
1874.96,3.66957,120,0.000837779,60.6741,7749
1888.14,3.69559,121,0.000876238,57.4725,7749
1901.17,3.7216,122,0.00092176,54.4686,7749
