Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
2198.23,3.45337,104,2.40805e-06,139.548,10050
2216.63,3.47938,105,2.09885e-06,129.781,10050
2233.78,3.50539,106,1.85009e-06,120.814,10050
2250.52,3.53141,107,1.63412e-06,112.563,10050
2266.09,3.55742,108,1.48933e-06,104.689,10050
2307.18,3.62343,109,2.86076e-06,152.483,10245
2327.77,3.64944,110,2.59388e-06,142.293,10245
2346.94,3.67546,111,2.15973e-06,132.521,10245
2364.99,3.70147,112,1.90583e-06,123.345,10245
2381.7,3.72748,113,1.43196e-06,114.653,10245
2397.59,3.7535,114,8.65548e-07,106.534,10245
2412.9,3.77951,115,9.29604e-07,98.6574,10245
2451.33,3.84552,116,3.07699e-06,142.192,9570
2470.4,3.87154,117,2.46765e-06,132.62,9570
2488.05,3.89755,118,1.90799e-06,123.561,9570
2504.74,3.92356,119,1.51439e-06,115.118,9570
2520.65,3.94957,120,1.16939e-06,107.045,9570
2535.97,3.97559,121,1.07014e-06,99.4762,9570
2574.87,4.0416,122,2.76946e-06,143.001,9677
2594.4,4.06761,123,2.2317e-06,133.404,9677
2612.45,4.09363,124,1.67116e-06,124.321,9677
2629.46,4.11964,125,1.71513e-06,115.789,9677
2645.64,4.14565,126,1.89553e-06,107.793,9677
2661.18,4.17167,127,2.49438e-06,100.289,9677
2701.16,4.23768,128,2.71087e-06,146.131,9870
2721.18,4.26369,129,2.27314e-06,136.379,9870
2739.7,4.2897,130,1.81171e-06,127.038,9870
2757.01,4.31572,131,1.38586e-06,118.282,9870
2773.34,4.34173,132,1.01845e-06,110.15,9870
2788.98,4.36774,133,8.97671e-07,102.307,9870
2829.29,4.43376,134,3.38543e-06,147.402,9968
2849.41,4.45977,135,2.82424e-06,137.535,9968
2868.09,4.48578,136,2.26168e-06,128.268,9968
2885.52,4.5118,137,1.82497e-06,119.619,9968
2901.94,4.53781,138,1.1891e-06,111.264,9968
2917.55,4.56382,139,1.15982e-06,103.455,9968
2959.84,4.62983,140,2.44759e-06,154.674,10431
2980.95,4.65585,141,2.13348e-06,144.196,10431
