Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
658.851,1.47664,48,0.00101014,63.5651,7403
670.29,1.50265,49,0.00102841,60.2595,7403
681.555,1.52866,50,0.00106639,57.1113,7403
692.646,1.55468,51,0.00111934,54.1332,7403
721.671,1.62069,52,0.000918155,77.3927,7393
734.134,1.6467,53,0.00091825,73.6879,7393
746.104,1.67272,54,0.00092317,70.1945,7393
757.881,1.69873,55,0.000931662,66.702,7393
769.492,1.72474,56,0.000947545,63.262,7393
780.974,1.75075,57,0.000966194,60.1206,7393
792.283,1.77677,58,0.00100487,57.1144,7393
803.457,1.80278,59,0.00106309,54.2113,7393
832.717,1.86879,60,0.000870617,77.204,7325
845.45,1.89481,61,0.000872886,73.4398,7325
857.472,1.92082,62,0.000881014,69.8895,7325
869.283,1.94683,63,0.000892535,66.4857,7325
880.93,1.97285,64,0.000908251,63.1271,7325
892.415,1.99886,65,0.000941697,59.8609,7325
903.777,2.02487,66,0.000995239,56.7702,7325
914.971,2.05088,67,0.00106397,53.6661,7325
945.455,2.1169,68,0.000848976,80.9724,7686
958.489,2.14291,69,0.000850501,76.9614,7686
970.672,2.16892,70,0.000853799,73.2429,7686
982.491,2.19494,71,0.000865871,69.6121,7686
994.222,2.22095,72,0.000883794,66.2408,7686
1005.74,2.24696,73,0.000902424,62.8189,7686
1017.04,2.27298,74,0.000934174,59.5739,7686
1028.21,2.29899,75,0.000974643,56.2867,7686
1039.2,2.325,76,0.00104147,53.1998,7686
1068.94,2.39101,77,0.000859879,75.9921,7246
1081.72,2.41703,78,0.000868496,72.3564,7246
1093.65,2.44304,79,0.000871325,68.8542,7246
1105.53,2.46905,80,0.00088516,65.4585,7246
1116.85,2.49507,81,0.000909693,62.1498,7246
1127.99,2.52108,82,0.000926433,59.0037,7246
1138.99,2.54709,83,0.0010005,55.8971,7246
1149.87,2.57311,84,0.00108822,52.7754,7246
1180.03,2.63912,85,0.000813206,79.9855,7630
1192.97,2.66513,86,0.00081337,76.2106,7630
1205.08,2.69115,87,0.000816826,72.5567,7630
1216.76,2.71716,88,0.000828258,69.0542,7630
1228.25,2.74317,89,0.000848886,65.6329,7630
1239.57,2.76918,90,0.000879374,62.2312,7630
1250.72,2.7952,91,0.000921012,58.9477,7630
1261.75,2.82121,92,0.000977226,55.9031,7630
1272.55,2.84722,93,0.00105779,52.9637,7630
